,news_url,title,text,source_name,date,topics,sentiment,type,news_id,rank_score
3,https://techcrunch.com/2022/05/31/netflixs-password-sharing-test-in-peru-is-confusing-subscribers-report-suggests/,"Netflix's password-sharing test in Peru is confusing subscribers, report suggests","It's been a bumpy ride for Netflix recently, and the announcement that it will be charging for password sharing hasn't gone as smoothly as they might have hoped, a new report claims. Subscribers in Peru who were opted in to new password-sharing restrictions have reported confusion over Netflix's loose definition of “household” and noted the […]",TechCrunch,2022-05-31 13:45:04-04:00,['product'],Negative,Article,1396955,6.17
4,https://invezz.com/news/2022/05/31/peter-andersen-dubs-netflix-inc-a-real-stinker/?utm_source=snapi,Peter Andersen dubs Netflix Inc a ‘real stinker',"Netflix Inc (NASDAQ: NFLX) continues to dwell under $200 a share – a level that's unprecedently attractive for many. Still, Andersen Capital Management CIO says the streaming giant is a “real stinker”.",Invezz,2022-05-31 17:29:23-04:00,[],Negative,Article,1397360,6.05
5,https://www.businesswire.com/news/home/20220527005396/en/Grant-Eisenhofer-Announces-Filing-of-Securities-Class-Action-Against-Netflix-in-California-Federal-Court-on-Behalf-of-Investors-Who-Purchased-Common-Stock-Between-Jan.-19-2021-April-19-2022/,"Grant & Eisenhofer Announces Filing of Securities Class Action Against Netflix in California Federal Court on Behalf of Investors Who Purchased Common Stock Between Jan. 19, 2021-April 19, 2022","SAN JOSE, Calif.--(BUSINESS WIRE)--Grant & Eisenhofer P.A. filed a securities class action lawsuit on May 27, 2022 in the U.S. District Court for the Northern District of California. The lawsuit was filed on behalf of a proposed class consisting of all investors who purchased Netflix, Inc. (“Netflix” or the “Company”) (NASDAQ: NFLX) common stock between January 19, 2021 and April 19, 2022, inclusive (the “Class Period”). This action extends the Class Period to begin prior to the October 19,",Business Wire,2022-05-31 20:48:00-04:00,"['PressRelease', 'Class Action Lawsuit']",Neutral,Article,1397509,5.18
6,https://www.businessinsider.com/netflix-password-sharing-crackdown-already-a-mess-report-2022-5,"Netflix's plan to charge people for sharing passwords is already a mess before it's even begun, report suggests","Netflix has been trialing a new policy to charge people for sharing their account outside of their households in Costa Rica, Chile, and Peru.",Business Insider,2022-05-31 07:49:47-04:00,['paylimitwall'],Negative,Article,1396026,4.18
7,https://www.cnbc.com/2022/05/29/netflix-and-rivals-enter-pivotal-second-act-of-streaming-wars-saga.html,The first act of the streaming wars saga is over — Netflix's fall from grace has ushered in the pivotal second act,Netflix's fall from grace has ended the first act of the streaming wars. Act two will determine whether the industry can right itself.,CNBC,2022-05-29 09:00:01-04:00,[],Neutral,Article,1394997,6.57
8,https://investorplace.com/2022/05/its-time-for-streaming-bulls-to-buy-nflx-stock/,It's Time for Streaming Bulls to Buy Netflix,"NFLX stock has lost the majority of its value in 2022. However, things aren't as bad as they might seem on the surface.",InvestorPlace,2022-05-29 08:43:28-04:00,[],Positive,Article,1394994,5.75
9,https://www.newsfilecorp.com/release/125664/ROSEN-RECOGNIZED-INVESTOR-COUNSEL-Encourages-Netflix-Inc.-Investors-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-NFLX?utm_source=snapi,"ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages Netflix, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - NFLX","New York, New York--(Newsfile Corp. - May 29, 2022) - WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Netflix, Inc. (NASDAQ: NFLX) between October 19, 2021 and April 19, 2022, inclusive (the ""Class Period""), of the important July 5, 2022 lead plaintiff deadline.SO WHAT: If you purchased Netflix securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees...",Newsfile Corp,2022-05-29 12:28:00-04:00,"['PressRelease', 'Class Action Lawsuit']",Neutral,Article,1395033,5.16
10,https://invezz.com/news/2022/05/28/time-to-buy-netflix-as-it-consolidates-between-180-and-190/?utm_source=snapi,Time to buy Netflix as it consolidates between $180 and $190?,Netflix (NASDAQ:NFLX) has consolidated between $180 and $190. Traders have a wait-and-see attitude towards the stock.,Invezz,2022-05-28 08:35:05-04:00,[],Positive,Article,1394796,6.05
11,https://investorplace.com/2022/05/the-best-days-are-over-for-nflx-stock/,The Best Days Are Over for Netflix,"Netflix's high-growth days are coming to an end, and therefore NFLX stock is best avoided at its current level. The post The Best Days Are Over for Netflix appeared first on InvestorPlace.",InvestorPlace,2022-05-28 08:41:28-04:00,[],Negative,Article,1394802,5.75
12,https://www.newsfilecorp.com/release/125714/Shareholder-Alert-Pomerantz-Law-Firm-Investigates-Claims-on-Behalf-of-Investors-of-Netflix-Inc.-NFLX?utm_source=snapi,"Shareholder Alert: Pomerantz Law Firm Investigates Claims on Behalf of Investors of Netflix, Inc. - NFLX","New York, New York--(Newsfile Corp. - May 28, 2022) - Pomerantz LLP is investigating claims on behalf of investors of Netflix, Inc. (""Netflix"" or the ""Company"") (NASDAQ: NFLX). Such investors are advised to contact Robert S. Willoughby at newaction@pomlaw.com or 888-476-6529, ext. 7980.The investigation concerns whether Netflix and certain of its officers and/or directors have engaged in securities fraud or other unlawful business practices. [Click here for information about joining the class...",Newsfile Corp,2022-05-28 15:05:00-04:00,"['PressRelease', 'Shareholder Alert']",Neutral,Article,1394890,5.12
13,https://www.newsfilecorp.com/release/125656/ROSEN-A-TOP-RANKED-LAW-FIRM-Encourages-Netflix-Inc.-Investors-with-Losses-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-NFLX?utm_source=snapi,"ROSEN, A TOP RANKED LAW FIRM, Encourages Netflix, Inc. Investors with Losses to Secure Counsel Before Important Deadline in Securities Class Action - NFLX","New York, New York--(Newsfile Corp. - May 27, 2022) - WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Netflix, Inc. (NASDAQ: NFLX) between October 19, 2021 and April 19, 2022, inclusive (the ""Class Period""), of the important July 5, 2022 lead plaintiff deadline.SO WHAT: If you purchased Netflix securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees...",Newsfile Corp,2022-05-27 16:30:00-04:00,"['PressRelease', 'Class Action Lawsuit']",Neutral,Article,1394548,5.16
14,https://www.barrons.com/articles/netflix-has-a-big-problem-heres-the-math-that-might-fix-it-51653685266,Netflix Has a Big Problem. Here's the Math That Might Fix It,A Citigroup analyst runs the numbers on a plan floated by the video streamer to offer an ad-supported service tier. It's all about the free cash flow.,Barrons,2022-05-27 17:01:00-04:00,['paywall'],Negative,Article,1394608,4.11
15,https://pulse2.com/netflix-nflx-stock-price-295-target-and-buy-rating/,Netflix (NFLX) Stock Price: $295 Target And Buy Rating,The shares of Netflix Inc (NASDAQ: NFLX) have received a $295 price target from Citi. These are the details.,Pulse2,2022-05-26 11:48:43-04:00,[],Positive,Article,1392416,6.10
16,https://investorplace.com/2022/05/upon-reflection-nflx-stock-is-as-bad-as-we-thought-it-was-in-april/,"Upon Reflection, Netflix Is as Bad as We Thought It Was in April",Investors have had a month to reconsider their stance on NFLX stock since it crashed on April 19. But they're doubling down instead.,InvestorPlace,2022-05-26 06:24:39-04:00,[],Negative,Article,1391479,5.75
17,https://www.benzinga.com/trading-ideas/movers/22/05/27403532/why-netflix-shares-are-rising-today?utm_source=snapi,Why Netflix Shares Are Rising Today,"Netflix Inc (NASDAQ: NFLX) shares are trading higher Wednesday as streaming, gaming and social media stocks bounce back after falling in sympathy with Snap Inc (NYSE: SNAP) on Tuesday. What Happened: Snap shares tanked after the company filed a Form 8-K with the SEC showing.",Benzinga,2022-05-25 14:51:03-04:00,[],Positive,Article,1390789,6.27
18,https://www.zacks.com/stock/news/1929087/netflix-nflx-expands-gaming-catalogue-with-four-new-titles,Netflix (NFLX) Expands Gaming Catalogue With Four New Titles,Netflix (NFLX) expands in video gaming with the launch of four new gaming titles to boost subscriber growth.,Zacks Investment Research,2022-05-25 11:33:09-04:00,[],Positive,Article,1390386,4.87
19,https://www.newsfilecorp.com/release/125320/Securities-Litigation-Partner-James-Josh-Wilson-Encourages-Investors-Who-Suffered-Losses-Exceeding-250000-In-Netflix-To-Contact-Him-Directly-To-Discuss-Their-Options?utm_source=snapi,"Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Exceeding $250,000 In Netflix To Contact Him Directly To Discuss Their Options","New York, New York--(Newsfile Corp. - May 25, 2022) - Faruqi & Faruqi, LLP, a leading national securities law firm, is investigating potential claims against Netflix, Inc. (""Netflix"" or the ""Company"") (NASDAQ: NFLX) and reminds investors of the July 5, 2022 deadline to seek the role of lead plaintiff in a federal securities class action that has been filed against the Company.If you suffered losses exceeding $250,000 investing in Netflix stock or options between October...",Newsfile Corp,2022-05-25 17:43:00-04:00,['PressRelease'],Neutral,Article,1391135,4.84
20,https://www.reuters.com/world/india/netflix-goes-tollywood-beyond-long-sought-india-growth-2022-05-24/,Netflix goes to 'Tollywood' and beyond for long-sought India growth,"In southern India, devoted fans worship film and TV stars like gods, erecting huge statues of actors which are bathed in milk as part of prayer rituals for a movie's success.",Reuters,2022-05-24 03:00:00-04:00,[],Positive,Article,1387397,6.52
21,https://techcrunch.com/2022/05/24/netflix-games-exploding-kittens/,"Netflix is adding four more games this month, including ‘Exploding Kittens'","Netflix has announced four more games that are launching on its platform this month, including a new Exploding Kittens game that is based on a popular card game and will also be tied to an upcoming Netflix series premiering in 2023. The four new titles brings Netflix's gaming catalog to 22 games in total.",TechCrunch,2022-05-24 16:12:08-04:00,[],Positive,Article,1389028,6.25
22,https://www.fool.com/investing/2022/05/24/why-netflix-stock-fell-another-5-today/,Why Netflix Stock Fell Another 5% Today,"TV sales are still under pressure, and that might make growth even harder for Netflix to find.",The Motley Fool,2022-05-24 11:34:53-04:00,[],Negative,Article,1388485,6.17
23,https://www.gurufocus.com/news/1726140/bill-ackmans-pershing-square-beyond-the-netflix-whiplash,Bill Ackman's Pershing Square: Beyond the Netflix Whiplash,"Activist investor Bill Ackman (Trades, Portfolio)'s Pershing Square Capital Management recently released its 13F filing for the first quarter of 2022, which ended on March 31.",GuruFocus,2022-05-24 16:32:08-04:00,[],Neutral,Article,1389081,5.95
24,https://venturebeat.com/2022/05/24/netflix-announces-four-new-games-three-of-which-launch-today/,"Netflix announces four new games, three of which launch today","Netflix revealed the four new games it's adding to its platform in May, including its mobile port of the Exploding Kittens card game.",VentureBeat,2022-05-24 13:39:05-04:00,[],Positive,Article,1388758,5.50
25,https://www.fool.com/investing/2022/05/22/4-problems-plaguing-netflix-stock/,4 Problems Plaguing Netflix Stock,What's next for the streaming giant?,The Motley Fool,2022-05-22 07:00:00-04:00,['podcast'],Negative,Article,1385428,5.62
26,https://techcrunch.com/2022/05/21/premium-streaming-subscriptions-continue-to-increase-despite-netflix-tribulations/,Premium streaming subscriptions continue to increase despite Netflix's downfall,"If you've been following Netflix lately, then you'd know the streamer is on shaky ground at the moment. Antenna data reveals that Netflix saw 3.6 million subscription cancellations in the first quarter of 2022, over one million more than the company experienced in Q1 2021 and Q4 2021.",TechCrunch,2022-05-21 10:00:37-04:00,[],Neutral,Article,1385231,6.25
27,https://www.fool.com/investing/2022/05/21/2-words-that-can-make-you-money-when-your-stocks-s/,2 Words That Can Make You Money When Your Stocks Sink,Adhering to this advice might not be easy. But it could make you wealthier over the long term.,The Motley Fool,2022-05-21 06:05:00-04:00,[],Negative,Article,1385152,6.17
28,https://invezz.com/news/2022/05/21/should-i-buy-netflix-shares-after-a-positive-view-from-wedbush/?utm_source=snapi,Should I buy Netflix shares after a positive view from Wedbush?,"Netflix,Inc. (NASDAQ: NFLX) shares have weakened from $609 to $162 since the beginning of January 2022, and the current price stands at $186. Investment firm Wedbush has a positive view of the shares of this company, and it reported that Netflix has the potential to beat second-quarter expectations.",Invezz,2022-05-21 12:14:49-04:00,[],Neutral,Article,1385275,6.05
